target,position,layer,r2,r2_shuffled,r2_random
answer~nonlin,pre_s2,4,0.4666352525771297,0.0010940803370983465,0.3959542803928776
s1~nonlin,pre_s2,4,0.9315525153603206,-0.007304537589353677,0.8837594665857021
s2~nonlin,pre_s2,4,0.46663525257713,-0.008611489870761213,0.39595428039287683
answer,pre_s2,6,0.9466443949599554,-0.014076060958197578,0.9014502889043084
s1,pre_s2,6,0.9903988195472121,-0.0001058587305231562,0.9266876655166796
s2,pre_s2,6,0.9738338319623662,-0.008917753898504577,0.9358800963800669
answer~nonlin,pre_s2,6,0.4427913573355634,-0.0027997173215830173,0.2765475468965227
s1~nonlin,pre_s2,6,0.9304189218763795,-0.005278466820128003,0.8315402743306438
s2~nonlin,pre_s2,6,0.4427913573355635,-0.0116344631956109,0.27654754689652183
answer,pre_s2,8,0.9559368970853983,-0.012145059833668315,0.9132733110438654
s1,pre_s2,8,0.9881528344536601,-0.0012183314131086753,0.9278094773403164
s2,pre_s2,8,0.9718438075395336,-0.008715288299354196,0.9189349517070828
answer~nonlin,pre_s2,8,0.35854424119157857,-0.0016167976548988605,0.3065590162322007
s1~nonlin,pre_s2,8,0.9306080238829385,-0.005429058269136755,0.8552695912080753
s2~nonlin,pre_s2,8,0.3585442411915789,-0.010101389495661639,0.3065590162322007
answer,pre_s2,10,0.9550248913355762,-0.008490966559433488,0.8882826847778963
s1,pre_s2,10,0.9812025405525964,-0.0034675237471377685,0.9172065939103773
s2,pre_s2,10,0.9736141848196619,-0.009738360187494965,0.92160151191031
answer~nonlin,pre_s2,10,0.44371358956919615,-0.001020426423047116,0.36222147220205303
s1~nonlin,pre_s2,10,0.9242503378621347,-0.005680432279953962,0.8351970303559032
s2~nonlin,pre_s2,10,0.4437135895691958,-0.012503653370568468,0.3622214722020525
answer,pre_s2,12,0.9640297752528928,-0.0044135688125148675,0.8792540443264117
s1,pre_s2,12,0.9803924697310273,-0.004999891386713529,0.8979451616104365
s2,pre_s2,12,0.9745986859044139,-0.006767975986348818,0.8978387727544852
answer~nonlin,pre_s2,12,0.3407857181387475,0.001667722947589323,0.15636707651491888
s1~nonlin,pre_s2,12,0.9232055531384692,-0.0052079791180401624,0.843668961579728
s2~nonlin,pre_s2,12,0.34078571813874736,-0.014308313121489613,0.1563670765149181
answer,pre_s2,14,0.9686635512448153,-0.006754694251629889,0.9192797974787583
s1,pre_s2,14,0.9839686241698216,-0.0034822543133004036,0.9266363114088979
s2,pre_s2,14,0.9759005417513594,-0.004661925785033771,0.924608247287419
answer~nonlin,pre_s2,14,0.3643061389172598,0.003870884706830613,0.28362176594304134
s1~nonlin,pre_s2,14,0.9325541868234578,-0.006390286920782362,0.8611270549308353
s2~nonlin,pre_s2,14,0.3643061389172595,-0.012343228381161975,0.28362176594304056
answer,pre_s2,16,0.9700114971072168,-0.008417163825895413,0.8858854337663878
s1,pre_s2,16,0.9798073997091205,-0.00221744824416259,0.9016846238040868
s2,pre_s2,16,0.9735741035739607,-0.003436196373310052,0.9027568436890531
answer~nonlin,pre_s2,16,0.40275771283126893,0.002377312259985165,0.27402924432579456
s1~nonlin,pre_s2,16,0.9267829441451262,-0.006131454244370893,0.8497651803612147
s2~nonlin,pre_s2,16,0.4027577128312688,-0.010694627951004732,0.2740292443257938
answer,pre_s2,18,0.9663432529516168,-0.005133046990421386,0.9011827469039386
s1,pre_s2,18,0.9772869744701032,-0.0014762196981807918,0.9088590359058664
s2,pre_s2,18,0.9691132581638172,-0.0006849126819867823,0.9098781206117087
answer~nonlin,pre_s2,18,0.386484648914005,0.0016198702196474901,0.21705871970570112
s1~nonlin,pre_s2,18,0.9223972420354625,-0.007728198424081345,0.8207174519889673
s2~nonlin,pre_s2,18,0.3864846489140047,-0.011499818633698755,0.217058719705701
