target,position,layer,r2,r2_shuffled,r2_random
c1x~nonlin,pre_x,6,-0.008567628261172855,-0.005618730239177028,-0.003473295657598019
y~nonlin,pre_x,6,-0.00052925394657799,-0.005097756053727975,-0.0029037926803154868
c2y~nonlin,pre_x,6,-0.005797436838530512,-0.009934254842877799,-0.00202188550244764
answer,pre_x,8,0.10720944382728459,-0.0018669461932909748,0.05541343155986289
x,pre_x,8,0.021453417100887773,-0.01332798421668957,0.017692170666132823
c1x,pre_x,8,0.13123116608525442,-0.008493554428661731,0.04336590119508821
y,pre_x,8,0.15715626992562926,-0.01901050455440645,0.0763555813185336
c2y,pre_x,8,0.10976628013639422,-0.00797174903261455,0.05814031172828105
answer~nonlin,pre_x,8,-0.007918760071934372,-0.009935891928527285,0.001816256545870143
x~nonlin,pre_x,8,0.010715749390386775,0.0064564077606559245,-0.00697617727995814
c1x~nonlin,pre_x,8,0.003308120859593311,-0.011797415077356987,0.010030873626134973
y~nonlin,pre_x,8,-0.00046558911628702404,-0.004571024000491253,0.003368387254377825
c2y~nonlin,pre_x,8,-0.00775470717539628,-0.012533572531819859,0.0065468657885481285
answer,pre_x,10,0.1331958146662331,0.002542275914961478,0.09283971576796168
x,pre_x,10,0.023053980363241355,-0.00939814402498973,0.03356613836520794
c1x,pre_x,10,0.14229026057282346,-0.003208203887917316,0.09346592428076028
y,pre_x,10,0.16627635828146325,-0.011543002758541032,0.10411422759346267
c2y,pre_x,10,0.1308034641148167,-0.011163391020035274,0.09286337365311359
answer~nonlin,pre_x,10,-0.0031856958037277394,-0.010726453011657311,-0.005709591802034897
x~nonlin,pre_x,10,0.0007831055099438711,0.009994236841554316,0.012939067265839044
c1x~nonlin,pre_x,10,0.002837242198306056,-0.009638928389744894,-0.00035226149419975705
y~nonlin,pre_x,10,-0.0009573839009180407,-0.007653793903894535,-0.003547559323728189
c2y~nonlin,pre_x,10,-0.0030350775141609887,-0.010014697584249888,-0.0052295063010801
answer,pre_x,12,0.18292912549305862,-0.0040556777449702874,0.10960292795875026
x,pre_x,12,0.0713472208940783,-0.011277330969348354,0.04448618845005614
c1x,pre_x,12,0.19713943675216494,-0.008362408780953734,0.10841979430689397
y,pre_x,12,0.2222454107280163,-0.0146784369888604,0.11606240548498403
c2y,pre_x,12,0.1853397044326649,-0.009105069744881122,0.11099002153806592
answer~nonlin,pre_x,12,0.006743258942649599,-0.010430734286934973,0.0007280584165723081
x~nonlin,pre_x,12,0.004090086775376811,0.009303406915161072,0.012063466707602832
c1x~nonlin,pre_x,12,0.0017965920549127823,-0.010294207261177357,-0.0004082094533242042
y~nonlin,pre_x,12,-0.0033835909274146925,-0.011196637491412087,-0.001246564979334952
c2y~nonlin,pre_x,12,0.005775306534978153,-0.002067622395413027,-8.068119327253598e-05
answer,pre_x,14,0.29031849702074664,-0.005077755932794359,0.14957736359936913
x,pre_x,14,0.21959717465588702,-0.009335729742337318,0.07950473453518836
c1x,pre_x,14,0.318967842843653,-0.0025854471715363037,0.13674675410568227
y,pre_x,14,0.3401973402399533,-0.012903090617325974,0.1634982324303229
c2y,pre_x,14,0.2926778141686016,-0.006463958351303978,0.15135326660391735
answer~nonlin,pre_x,14,0.022378669343840363,-0.011745737491923203,0.006243299907131461
x~nonlin,pre_x,14,0.054954064814413894,0.0020709106013541145,0.03267634685747223
c1x~nonlin,pre_x,14,0.007309029101034592,-0.009222538090636778,-0.002400463442153944
y~nonlin,pre_x,14,0.0082693363548475,-0.013507090284863299,-0.001501137140988762
c2y~nonlin,pre_x,14,0.022078969235918344,-0.0029784025219092847,0.0042549048310233095
answer,pre_x,16,0.35005857928653494,-0.001913994865893498,0.208678290169233
x,pre_x,16,0.2621088082566746,-0.007697478577216144,0.14854312602902586
c1x,pre_x,16,0.3947296858813636,-0.009831959566626525,0.20813995933923812
y,pre_x,16,0.4190432240252173,-0.0069446380189139845,0.2591985436305384
c2y,pre_x,16,0.3534864345837997,-0.005759162157203512,0.21687352673455484
answer~nonlin,pre_x,16,0.009803375069272646,-0.0063252429882401096,0.023092647532515165
x~nonlin,pre_x,16,0.08030389752237377,0.009550035279062286,0.05531945853105302
c1x~nonlin,pre_x,16,0.0011587760655787926,-0.009874367241887949,0.0002583455695708281
y~nonlin,pre_x,16,0.0012374088468322109,-0.016311011451607405,-0.003918929176137453
