target,position,layer,r2,r2_shuffled,r2_random
s1,pre_s1,16,0.9818576390217897,-7.46694607260956e-05,0.9381154045687848
s2,pre_s1,16,0.929786269648873,0.00435101877260613,0.8145272213418444
answer~nonlin,pre_s1,16,0.003934057322132811,-0.004050520094862842,0.02672762338037238
s1~nonlin,pre_s1,16,0.7416750705663169,-0.013355674894915959,0.6949703238500753
s2~nonlin,pre_s1,16,0.003934057322132811,-0.003754687869286233,0.026727623380372267
answer,pre_s1,18,0.9295850560923425,-0.011570072421945854,0.7926662767865593
s1,pre_s1,18,0.9816141421821436,0.0008471798066841396,0.9389650232422381
s2,pre_s1,18,0.9331456426397905,-0.00015827025564951747,0.8235071844676118
answer~nonlin,pre_s1,18,0.015554464305188698,-0.003886416539119697,0.014408904047281679
s1~nonlin,pre_s1,18,0.7439653288848265,-0.014866287688893642,0.6916995047524448
s2~nonlin,pre_s1,18,0.015554464305188809,-0.004101546798616074,0.014408904047281679
answer,pre_s1,20,0.9360707130077356,-0.005733559986396131,0.8298708606858338
s1,pre_s1,20,0.982708656385421,0.0021065316823479785,0.9274274637697355
s2,pre_s1,20,0.93930198648961,-0.0053968772851531455,0.8561627385364194
answer~nonlin,pre_s1,20,0.023663048690567123,-0.004478872765045994,0.03318515146043988
s1~nonlin,pre_s1,20,0.7377232226979691,-0.01801910973595522,0.6682850364774053
s2~nonlin,pre_s1,20,0.023663048690567012,-0.004363765895565086,0.0331851514604401
answer,pre_s1,22,0.9214194697770031,-0.00694510690310679,0.8249290308546937
s1,pre_s1,22,0.9793807907299833,-0.0034692765848307605,0.9232940557499277
s2,pre_s1,22,0.9344448722998107,-0.009250437061740557,0.8428715486502224
answer~nonlin,pre_s1,22,0.007208984978683608,-0.005881056210966351,0.046339526262623054
s1~nonlin,pre_s1,22,0.7196551106065527,-0.016495891479769043,0.6583039134233237
s2~nonlin,pre_s1,22,0.007208984978683386,-0.005909858832908954,0.046339526262623054
answer,pre_s1,24,0.8527999826580533,-0.009491279707565248,0.6802509276891056
s1,pre_s1,24,0.9893999185426393,-0.005729589188721018,0.9626426927318578
s2,pre_s1,24,0.9099638846359809,-0.0054709689928682526,0.7187934113277965
answer~nonlin,pre_s1,24,-0.0015008086155905431,-0.007734021013933168,-0.0003380487441073665
s1~nonlin,pre_s1,24,0.7505754588181228,-0.01809869796541075,0.6987885995285017
s2~nonlin,pre_s1,24,-0.001500808615590321,-0.00694729913795844,-0.0003380487441073665
answer,pre_s1,26,0.8464115386329087,-0.010265059223389272,0.6841405033949787
s1,pre_s1,26,0.9896534744896034,-0.003223822759532924,0.9555052692484383
s2,pre_s1,26,0.9038573346610338,-0.006571980769708219,0.7235425564552977
answer~nonlin,pre_s1,26,-0.00010513631516939625,-0.007912906186466895,-0.0012131696842685447
s1~nonlin,pre_s1,26,0.737679464180694,-0.019427678913153557,0.6875561874153321
s2~nonlin,pre_s1,26,-0.00010513631516917421,-0.006871198541220647,-0.0012131696842685447
answer,pre_s1,28,0.8605787137403975,-0.009316600375519846,0.6944618113219807
s1,pre_s1,28,0.9898213720936024,-0.0029677560576233386,0.9546251413665728
s2,pre_s1,28,0.9173598906979006,-0.008029505096426748,0.7365851842656416
answer~nonlin,pre_s1,28,-0.0007836757579871012,-0.007718750938199959,0.0018837783987954992
s1~nonlin,pre_s1,28,0.735176760166619,-0.018025269439615688,0.6867717698658675
s2~nonlin,pre_s1,28,-0.0007836757579868792,-0.007684668600711486,0.0018837783987952772
answer,val_s1,0,-0.006704765517674627,-0.013913478235904053,-0.0008789530140984603
s1,val_s1,0,-0.0040602710959358745,-0.010651854084113177,-0.0006831662450936804
s2,val_s1,0,-0.007335158773207562,-0.02486566876719909,-0.0006731812622686739
