target,position,layer,r2,r2_shuffled,r2_random
answer~nonlin,q_last,10,-0.005745829194219176,-0.01401627330898525,-0.003151128191154484
x~nonlin,q_last,10,0.07756788097616907,-0.00874447316649185,0.013278903015325305
c1x~nonlin,q_last,10,-0.0021501480969421394,-0.013535905374679302,-0.006031389623065486
y~nonlin,q_last,10,-0.011369208281614362,-0.015452526392959909,-0.0031449790409121547
c2y~nonlin,q_last,10,-0.004536411544010077,-0.00533084022688346,-0.0032773926610898396
answer,q_last,12,0.12025835804787377,-0.011494820152498475,0.1377213380804828
x,q_last,12,0.050169752947235136,-0.013446802525571844,0.03251790839113733
c1x,q_last,12,0.05170419321003772,-0.01295646099193326,0.04858153951832678
y,q_last,12,0.06876224059579783,-0.014636294634171598,0.05579254381243259
c2y,q_last,12,0.11486525344920695,-0.018422004609024878,0.13680176630966567
answer~nonlin,q_last,12,-0.00640938533346036,-0.00987398682815499,-0.0047167821063907045
x~nonlin,q_last,12,0.06733976285150267,-0.010798449491845163,0.03290211609183136
c1x~nonlin,q_last,12,-0.004448181101584403,-0.016813464847255544,-0.0021510264081923136
y~nonlin,q_last,12,-0.011126265837794636,-0.01831382467840248,-0.0033048825781047952
c2y~nonlin,q_last,12,-0.006581298258673929,-0.009894066056182593,-0.00689940884982021
answer,q_last,14,0.13318763247458687,-0.013010690059323426,0.13016410986408244
x,q_last,14,0.040028389683198884,-0.011120541082761948,0.037045053459910604
c1x,q_last,14,0.052852337058126087,-0.009962037384852573,0.03388308525162753
y,q_last,14,0.07992063688739082,-0.009546103169833176,0.05175078226074192
c2y,q_last,14,0.12892082254561554,-0.012366307361698414,0.1216955176977601
answer~nonlin,q_last,14,-0.006301325509914912,-0.013328670703192769,-0.003068503523232291
x~nonlin,q_last,14,0.05825268838520914,-0.009480009034199988,0.05242721283203822
c1x~nonlin,q_last,14,0.002960712705370905,-0.014031310478577419,-0.0036419444717163962
y~nonlin,q_last,14,-0.003706048082342761,-0.01810929202608058,-0.004614282345391185
c2y~nonlin,q_last,14,-0.0020795758099481088,-0.012078151615268373,-0.003304129674732703
answer,q_last,16,0.12139924537283375,-0.011172665693002903,0.07113821867434422
x,q_last,16,0.032097801933707926,-0.014245954346295164,0.025061765761633215
c1x,q_last,16,0.03034569591653824,-0.008237152127992031,0.02579970830970435
y,q_last,16,0.06752308697683351,-0.012037439454510857,0.034223702297291436
c2y,q_last,16,0.11546313786920415,-0.013831646062844705,0.0708993217696886
answer~nonlin,q_last,16,-0.007843848969568912,-0.012239026742755454,-0.00251585479976435
x~nonlin,q_last,16,0.035619776925776,-0.012044055201012593,0.030990776893542238
c1x~nonlin,q_last,16,-0.0017531832766961575,-0.010393047083562035,-0.0013309696376209157
y~nonlin,q_last,16,-0.009574461615289076,-0.016545836364665112,-0.0035493300578797182
c2y~nonlin,q_last,16,-0.007783133995372227,-0.012487806235318422,-0.0026829708102251715
answer,q_last,18,0.13776496479530453,-0.009996229012200875,0.1023893238270085
x,q_last,18,0.027771930788601296,-0.00974412699516991,0.06188828363302601
c1x,q_last,18,0.0490531901920257,-0.005592821864572883,0.04814039873122411
