target,position,layer,r2,r2_shuffled,r2_random
answer,dot_6,28,0.9005094378968261,0.0021703025158356093,0.7469909015816215
s1,dot_6,28,0.9482703393609339,-0.010000175939088418,0.8195671025314262
s2,dot_6,28,0.9144752007292412,-0.011726417535390388,0.7737177051681317
answer~nonlin,dot_6,28,0.024751326277808072,-0.0012600666097544178,0.013466451993836004
s1~nonlin,dot_6,28,0.7074099134378562,-0.008615724794183155,0.6091098169998662
s2~nonlin,dot_6,28,0.024751326277808072,-0.002262439959510365,0.013466451993836004
answer,dot_12,0,-0.0048675607623573924,-0.002855730932946887,-0.004867560511782276
s1,dot_12,0,-0.00293969799723226,-0.0026852651338342692,-0.002939692562290208
s2,dot_12,0,-0.005703882928610682,-0.002405033821267777,-0.00570387390184357
answer~nonlin,dot_12,0,-0.0031168368295817483,-0.0034567765999091726,-0.003116836814188728
s1~nonlin,dot_12,0,-0.00044893543823532056,-0.001255450368863098,-0.0004489350842189488
s2~nonlin,dot_12,0,-0.0031168368295815263,-0.0006806065207818346,-0.003116836814188728
answer,dot_12,2,0.9217180809494749,-0.00010172455956891646,0.6366218223270659
s1,dot_12,2,0.9468104121394308,-0.0040460521956851014,0.6943644506612898
s2,dot_12,2,0.9300309927591904,-0.010377619321950471,0.6763476922123339
answer~nonlin,dot_12,2,0.0008489431756271149,-0.004142688588031795,-0.008264760336388122
s1~nonlin,dot_12,2,0.6733357786940268,-0.0015809013556313811,0.5035726237238822
s2~nonlin,dot_12,2,0.0008489431756271149,-0.00622433215448015,-0.008264760336388122
answer,dot_12,4,0.9380404764138102,-0.003925127787200333,0.599920361649658
s1,dot_12,4,0.9733606532338175,-0.00377165455305728,0.712979860750601
s2,dot_12,4,0.9431577199695621,-0.011630207583164243,0.6594528992741904
answer~nonlin,dot_12,4,-0.013509708224889838,-0.004245031145897027,-0.015578670563362929
s1~nonlin,dot_12,4,0.7152335441049171,-0.003423638503639914,0.549200229456948
s2~nonlin,dot_12,4,-0.013509708224889838,-0.008643455260382016,-0.015578670563362929
