target,position,layer,r2,r2_shuffled,r2_random
answer~nonlin,q_last,10,-0.00448586030781839,-0.01381016917900757,-0.0025378433672480494
x~nonlin,q_last,10,0.08729437656590344,-0.009783953985558647,0.01779383831265713
c1x~nonlin,q_last,10,-0.0008279138270959052,-0.01227926537580215,-0.005467420617551566
y~nonlin,q_last,10,-0.010043590643796563,-0.01293953060748776,-0.003124068393886681
c2y~nonlin,q_last,10,-0.003871536693754951,-0.0056816541033641865,-0.002695162485744085
answer,q_last,12,0.11939347597513827,-0.011789070756136333,0.13517721054131748
x,q_last,12,0.056920116418265554,-0.01345886160734655,0.0326387289503387
c1x,q_last,12,0.04652468960767597,-0.011316298721523399,0.05297908109012861
y,q_last,12,0.06514297097717459,-0.01453975133772789,0.049592977156518225
c2y,q_last,12,0.11399780419743788,-0.01689876293918524,0.13524467728057354
answer~nonlin,q_last,12,-0.006596801258858642,-0.010931668926247307,-0.006438361211046129
x~nonlin,q_last,12,0.08391829294048758,-0.011877330028651212,0.03158678896944078
c1x~nonlin,q_last,12,-0.003921029188030278,-0.016740801535405136,-0.0038623895222542615
y~nonlin,q_last,12,-0.009990120159566684,-0.016069871833229277,-0.003235778022600888
c2y~nonlin,q_last,12,-0.006842304051756232,-0.00992235935397634,-0.004042101251707786
answer,q_last,14,0.13003324726125842,-0.01342705728575977,0.14491323068434092
x,q_last,14,0.04284996380410144,-0.00903213760819277,0.0569143517615146
c1x,q_last,14,0.04636773201584188,-0.008434968094110262,0.058207482096988006
y,q_last,14,0.07527027964156074,-0.008734521586505783,0.07017821754549147
c2y,q_last,14,0.1254985876761533,-0.011060612465825903,0.138156030573785
answer~nonlin,q_last,14,-0.008851144082034912,-0.013090962036365061,-0.0026007416983260256
x~nonlin,q_last,14,0.06754661128036177,-0.010017370292493055,0.06708401787836671
c1x~nonlin,q_last,14,0.0020263377664984095,-0.01392024417360438,-0.0030691640789797248
y~nonlin,q_last,14,-0.004254219119952829,-0.016966053561261907,-0.004449419404089827
c2y~nonlin,q_last,14,-0.006855369870092831,-0.012255675476792183,-0.0027684375959367014
answer,q_last,16,0.11319969311041211,-0.010932962480726616,0.10490947801634454
x,q_last,16,0.045373232046946654,-0.01294609483279996,0.040900787850209674
c1x,q_last,16,0.038219197228053114,-0.00805098500258028,0.053416280945777106
y,q_last,16,0.05836200038352912,-0.011191507137049417,0.06246895804094099
c2y,q_last,16,0.10433239318704424,-0.012946792798851137,0.1021417017077555
answer~nonlin,q_last,16,-0.01218295206705533,-0.012826636513048939,-0.0025336974240668386
x~nonlin,q_last,16,0.05876710388200679,-0.012273148569078574,0.048445340734051934
c1x~nonlin,q_last,16,0.0003898089098537394,-0.009908514591268514,-0.0015544593416185748
y~nonlin,q_last,16,-0.007269658575075999,-0.015286959686847679,-0.0035413366297800675
c2y~nonlin,q_last,16,-0.0056390685627643045,-0.012265541514555833,-0.002712902296353903
answer,q_last,18,0.12076838824607383,-0.01016798575093647,0.1195353655702287
x,q_last,18,0.02699069709320423,-0.009970206146860505,0.07574957171769614
c1x,q_last,18,0.05421710618742903,-0.0053860314458380465,0.06538864881624518
y,q_last,18,0.0729886674087944,-0.014646277005585517,0.0681058453018587
c2y,q_last,18,0.12063263293341886,-0.008673117388166007,0.11884459956339122
answer~nonlin,q_last,18,0.0032615346266218204,-0.00891941447521205,-0.005531708898213861
x~nonlin,q_last,18,0.03791786303506872,-0.012811730697606771,0.07642827303693811
c1x~nonlin,q_last,18,0.0013658579054365294,-0.008469530503629308,-0.003261230992485098
y~nonlin,q_last,18,-0.004565295592113383,-0.014165885581804094,-0.0028212064741424125
c2y~nonlin,q_last,18,0.0025046687960091907,-0.012253542368478865,-0.00787748629735785
answer,q_last,20,0.26165960616475503,-0.011852430704707428,0.09898203277908546
x,q_last,20,0.11644954360056847,-0.008850978005167542,0.05348776734789573
c1x,q_last,20,0.16150867725288276,-0.0012064209316324792,0.06780391431363753
y,q_last,20,0.22798944824337053,-0.011902616994460047,0.08043076810373173
c2y,q_last,20,0.2551983316690858,-0.014428325884131121,0.09687828666447817
answer~nonlin,q_last,20,0.0026548429784107874,-0.011303258553129414,-0.001997440534257988
x~nonlin,q_last,20,0.10227653629048061,-0.014175685958057294,0.04696387600210983
c1x~nonlin,q_last,20,-0.0026825076211116627,-0.009905756477029515,-0.003998879069641026
y~nonlin,q_last,20,-0.006785534988992481,-0.013446101815245193,-0.002856489406807494
c2y~nonlin,q_last,20,0.004517714851446475,-0.01558085032486023,0.0012630412679054404
answer,q_last,22,0.22748931019588636,-0.01288085576560194,0.10403371748602286
x,q_last,22,0.1113565097065039,-0.01198680197802382,0.061615227777002124
c1x,q_last,22,0.14523533549067813,-0.0013041689661468236,0.07779452968095601
y,q_last,22,0.1906604954857256,-0.012599575853791345,0.07678977721106006
c2y,q_last,22,0.21829406473283042,-0.01690065043232125,0.10012434064349118
answer~nonlin,q_last,22,0.008878262521386127,-0.010637366299762974,-0.00021506405630611347
x~nonlin,q_last,22,0.10462411075562461,-0.011481049096887297,0.08176614383162506
c1x~nonlin,q_last,22,0.0007649276883103795,-0.008650913682451966,-0.002305711657552445
y~nonlin,q_last,22,-0.00477668818166177,-0.012143736333255273,-0.0028777168495199845
c2y~nonlin,q_last,22,0.010739542317804496,-0.014220784695760269,0.0007206731946530764
answer,q_last,24,0.2597649270326309,-0.010454132117230897,0.13077294151887497
x,q_last,24,0.17185897732657618,-0.010687774230158542,0.06718489847309683
c1x,q_last,24,0.19093998503609644,0.0017577898723877272,0.06914079514297033
y,q_last,24,0.22166077028849718,-0.010945924253109363,0.09099501310149105
c2y,q_last,24,0.2508261995941292,-0.019067579721023575,0.1313734043271505
answer~nonlin,q_last,24,0.006631736564741475,-0.0067918762659462395,-0.0006804292278479451
x~nonlin,q_last,24,0.15659839363265837,-0.011020934554252015,0.06355668373703827
c1x~nonlin,q_last,24,-0.0003925773125585952,-0.011369632136107866,-0.004586677900136893
y~nonlin,q_last,24,-0.007090134679040849,-0.014990728874787917,-0.0027859897446740334
c2y~nonlin,q_last,24,0.00949237101503475,-0.010518227533380387,0.0018390319796106613
answer,q_last,26,0.1975158122733477,-0.008272790570801769,0.1750637489290955
x,q_last,26,0.056217105580271265,-0.010750628305572052,0.07158501570528142
c1x,q_last,26,0.09655901957585322,-0.0031121348860223552,0.09262061925086973
y,q_last,26,0.1075322501676399,-0.012245713856886775,0.09569048086624721
c2y,q_last,26,0.1865199818475063,-0.017660035584090572,0.16921914432600904
answer~nonlin,q_last,26,0.00581358067598281,-0.004036398846125833,-0.0011893385508594534
x~nonlin,q_last,26,0.06377607506530636,-0.014550555057875059,0.07565689780857876
c1x~nonlin,q_last,26,-0.0012534102850085826,-0.012084782705534147,-0.001425714540950862
y~nonlin,q_last,26,-0.007714356902639219,-0.01490395801307054,-0.0026996418236890918
c2y~nonlin,q_last,26,0.008341923704212273,-0.010471322722208631,0.002798440134991975
answer,q_last,28,0.12350408507531707,0.0002950315021494898,0.039176581846000924
x,q_last,28,0.009944739005945835,-0.00866083512072957,0.006943213648315738
c1x,q_last,28,0.012434809212559461,0.0003887758986055312,0.0036725729547059105
y,q_last,28,0.01909701726873514,-0.010481007082359772,-0.00128220429164827
c2y,q_last,28,0.11175069754264122,-0.020043824824271583,0.033802453137637745
answer~nonlin,q_last,28,0.00032390937117210417,-0.005584265028881763,-0.0024902693316384283
x~nonlin,q_last,28,0.01647474632993151,-0.013676985623664262,0.004046662299001635
c1x~nonlin,q_last,28,-0.0041687520542290635,-0.008842182568151724,-0.0005505810324797356
y~nonlin,q_last,28,-0.010786133033563239,-0.012233751202960441,-0.0026656687514057253
c2y~nonlin,q_last,28,0.0012438072753462315,-0.00799500769987449,-0.0032546294558590816
answer,final,0,-0.0026592564352803105,-0.003598300369890728,-0.0026592566951793017
x,final,0,-0.0012744977676375502,-0.002669757150449481,-0.001274496583314244
c1x,final,0,-0.0037543809935178807,-0.0018025359314133294,-0.0037543919159335193
y,final,0,-0.003074428114614891,-0.004625889311055786,-0.003074429272652557
c2y,final,0,-0.002784634670901065,-0.007699150853651027,-0.0027846394713573197
answer~nonlin,final,0,-0.002347746354684599,-0.0014925902352649345,-0.002347746354460334
x~nonlin,final,0,-0.0012594208363394532,-0.003262506525044895,-0.001259420825585389
c1x~nonlin,final,0,-0.0021143474019800212,-0.003542573369121893,-0.0021143474314408994
y~nonlin,final,0,-0.0028666543540414313,-0.005634771239459324,-0.002866654260925472
c2y~nonlin,final,0,-0.002504150376193115,-0.0016456858389066742,-0.002504150346488432
answer,final,2,0.14247212508390183,-0.014241435208631081,0.11170238157524259
x,final,2,0.0006472261853363026,-0.005896034461831068,-0.005806683736660823
c1x,final,2,0.04013501318889234,-0.00870701208360769,0.0243710264985737
y,final,2,0.06406063606511148,-0.01272987252366975,0.031823945521479824
c2y,final,2,0.13356331873840965,-0.01024429075164024,0.10188308758311826
answer~nonlin,final,2,-0.010733662283431533,0.0009103744216906184,-0.0037800254842830228
x~nonlin,final,2,0.005605393930164682,-0.012308192933367046,-0.003811855440949641
c1x~nonlin,final,2,-0.0017307177730723211,-0.015686914037500665,-0.00011688983952873322
y~nonlin,final,2,-0.00521149109621466,-0.009917747058987736,-0.0025032885514768566
c2y~nonlin,final,2,-0.009550323910445968,-0.005539770945324651,-0.0036107809982743877
answer,final,4,0.1331842679952584,-0.0015924920278489463,0.06174558888934245
x,final,4,0.026091022583415113,-0.0037034831749678254,0.024115618080571388
c1x,final,4,0.03308489286834426,-0.002460972113551785,0.039516162185073034
y,final,4,0.04071836553509611,-0.010588932651437677,0.05358399205434561
c2y,final,4,0.12594715460528116,-0.010627114807534532,0.053195938272600496
answer~nonlin,final,4,-0.009554820863064917,-0.0006577849589561868,-0.0030311303129313405
x~nonlin,final,4,0.06113554546048494,-0.010962321431865485,0.06639294583070798
c1x~nonlin,final,4,-0.0007444418173196965,-0.013646380004642245,-0.0009039849424214985
y~nonlin,final,4,-0.0054940409132726575,-0.012771405365654687,-0.0037886898925081347
c2y~nonlin,final,4,-0.007799523331123215,-0.007923537868316899,-0.0029373707516044956
answer,final,6,0.263978879425555,-0.003878961817054938,0.10803760015677999
x,final,6,0.240539215222204,-0.009575127223860669,0.08864408044969019
c1x,final,6,0.2352678633304276,-0.0042227633944351695,0.08264429686387198
y,final,6,0.22454600266945068,-0.013693877678729649,0.08601989566747892
c2y,final,6,0.26211478876493377,-0.007153574797232443,0.10669526904732296
answer~nonlin,final,6,-0.011165095411075576,1.2457726517145495e-05,-0.0040939161995254825
x~nonlin,final,6,0.2832563010195872,-0.01167922327476556,0.11727919597607173
c1x~nonlin,final,6,-0.003641788210299479,-0.014389726424503202,-0.0014522568557067128
y~nonlin,final,6,-0.008167213923090832,-0.007053235474519415,-0.003373541898011867
c2y~nonlin,final,6,-0.007847404796033075,-0.010071129741595408,-0.00536178641958851
answer,final,8,0.16661245462666896,-0.0056583756824653,0.07846686308553597
x,final,8,0.13039891057288544,-0.009910154577438934,0.05177271232781189
c1x,final,8,0.13070875274891192,-0.0024575587536730392,0.041457305054451
y,final,8,0.12369861104843205,-0.014293352737343668,0.026032148023547363
c2y,final,8,0.15964671561077692,-0.00984919030148057,0.07722153372626461
answer~nonlin,final,8,-0.013743027473689606,-0.006827879805122672,-0.00607497885688546
x~nonlin,final,8,0.17895946609439173,-0.013064784465084633,0.07324154783329229
c1x~nonlin,final,8,-0.009268801941446858,-0.0197819976553808,-0.0012362807961656674
y~nonlin,final,8,-0.011492155659748482,-0.009008740742525001,-0.002896047581565586
c2y~nonlin,final,8,-0.01143199076153567,-0.00907632925813906,-0.006339514400859114
answer,final,10,0.14024708138930353,-0.005102017848029439,0.12260497651960978
x,final,10,0.1330893250215387,-0.006633153022391314,0.10559288930136013
c1x,final,10,0.10548081935022713,-0.003921654828631604,0.09582356539966763
y,final,10,0.10443863926917363,-0.012345125636386234,0.09755975669066297
c2y,final,10,0.1345760760411825,-0.0065576390582680055,0.12292526230173306
answer~nonlin,final,10,-0.017235646660735293,-0.009196644628384876,-0.002974502404416768
x~nonlin,final,10,0.1760842343740331,-0.016346023446248026,0.1305822867669486
c1x~nonlin,final,10,-0.00828847379397124,-0.01898419599950807,-0.0013512609895269811
y~nonlin,final,10,-0.010886083541363556,-0.012207007496133349,-0.002732248191240627
c2y~nonlin,final,10,-0.015231562181586833,-0.007087182507831136,-0.00335940223940967
answer,final,12,0.29449446392190815,-0.002668914939884637,0.07028690316258057
x,final,12,0.3417809124035178,-0.009217568349821459,0.07420724986628902
c1x,final,12,0.28155464019275134,-0.003186328617009071,0.031905237030054434
y,final,12,0.2627785870764744,-0.010560332990805943,0.04013690791423563
c2y,final,12,0.2889210768409296,-0.0024572902007939934,0.06560491366399668
answer~nonlin,final,12,-0.01072598959864135,-0.009268105687587402,-0.0037582450661743927
x~nonlin,final,12,0.39777227048024355,-0.016306881683607166,0.09628934298613945
c1x~nonlin,final,12,-0.0028967374310255867,-0.017111422765794915,-0.0019293982692500933
y~nonlin,final,12,-0.008999027953567884,-0.011075352715327336,-0.0031052787041370156
c2y~nonlin,final,12,-0.008615216856616481,-0.009803063708019533,-0.0038166293481078917
answer,final,14,0.453947763161449,-0.00706548344379998,0.19483681922357698
x,final,14,0.5139907310353629,-0.005904535846585013,0.19336751331317403
c1x,final,14,0.44779167613181936,-0.004494063617078492,0.13798258924482787
y,final,14,0.4305643444152112,-0.010271291320182785,0.14957410050117115
c2y,final,14,0.4492207843208075,-0.00489916971972959,0.18530992142487546
answer~nonlin,final,14,-0.009797305030486925,-0.009797819355540582,-0.0029515899272980484
x~nonlin,final,14,0.5507549056627887,-0.016488552193480777,0.24170617115919069
c1x~nonlin,final,14,0.0001780539101791101,-0.013103417530514916,-0.0010847315377786604
y~nonlin,final,14,-0.010096579804240946,-0.010086559909291859,-0.0028049901412816602
c2y~nonlin,final,14,-0.00897156817974154,-0.011311749537272542,-0.0025915881811062746
answer,final,16,0.49358144680696314,-0.009708364660417468,0.3165821021893124
x,final,16,0.44558138445525775,-0.006361970173090814,0.26721892450032825
c1x,final,16,0.4544807040720147,-0.010711813574142859,0.24820402590685786
y,final,16,0.4626799344226583,-0.011895679648431079,0.2620583080663229
c2y,final,16,0.48805175577784154,-0.001609519175932883,0.3138178619566456
answer~nonlin,final,16,0.0002623047823265834,-0.008122726613156495,-0.007853045489633725
x~nonlin,final,16,0.47757729019981987,-0.017535781905072767,0.2757054307994954
c1x~nonlin,final,16,-0.0032777289204346527,-0.018716563896607363,-0.002037143535636332
y~nonlin,final,16,-0.009015184525505981,-0.0018093896642568108,-0.0029119136947022284
c2y~nonlin,final,16,0.0032728375168954438,-0.014662454535330216,-0.0071298720422310335
answer,final,18,0.5269557564629803,-0.010671314016488687,0.31316658636515005
x,final,18,0.41311470938103256,-0.0033296505787738795,0.2240318937016773
c1x,final,18,0.4497974938182907,-0.010452313166865679,0.24044177406625178
y,final,18,0.49523559790723615,-0.007440677990090405,0.2608168624197864
c2y,final,18,0.5231161628208936,-0.006034411803381046,0.30867977008822234
answer~nonlin,final,18,0.010983979281591894,-0.008549369539644136,0.014616722312293606
x~nonlin,final,18,0.39667692277540434,-0.014086281480361285,0.22166893141079935
c1x~nonlin,final,18,-0.0036541365786719737,-0.014936620383181554,0.0008463685333891524
y~nonlin,final,18,-0.006954060604802859,-0.007959383302260425,-0.0007551426368284098
c2y~nonlin,final,18,0.015915930414492685,-0.015215618500434847,0.014996537921989184
answer,final,20,0.5958263222350388,-0.008308438739494939,0.5209657694527461
x,final,20,0.5331206294890816,-0.005434735596975049,0.451236632320526
c1x,final,20,0.5770602175448092,-0.009731958845275779,0.46529774820558756
y,final,20,0.5883069323923493,-0.009691578364339204,0.5026098933153389
c2y,final,20,0.5903550534455417,-0.0035250316604236165,0.5130201748119104
answer~nonlin,final,20,0.00501119535838257,-0.0056087331866592205,-0.003149082962144112
x~nonlin,final,20,0.48002499448701685,-0.014771426197411675,0.37553703267014527
c1x~nonlin,final,20,-0.0066251453807921745,-0.015212960590174074,-0.007584835383902977
y~nonlin,final,20,0.0026807019325700843,-0.006753644371864098,0.0011950610027789965
c2y~nonlin,final,20,0.00486491894682628,-0.009432568027634591,-0.0022072803341781633
answer,final,22,0.6176587442729711,-0.006460308076948529,0.5718781434732811
x,final,22,0.5538551683055122,-0.008149000827850639,0.42866442875485355
c1x,final,22,0.5919919111702774,-0.0075870718040707,0.4878779435018582
y,final,22,0.6073310281431431,-0.002299752303305036,0.5175599441145797
c2y,final,22,0.6112744572217563,-0.00764945043352494,0.5630159020204231
answer~nonlin,final,22,0.05023799508205751,-0.003809201001543583,0.0232238875337738
x~nonlin,final,22,0.48215328785340206,-0.013699517547555162,0.36840741678655764
c1x~nonlin,final,22,0.016906920473591214,-0.012936404832254889,0.0059176385571492185
y~nonlin,final,22,0.006280684624194177,-0.007825803641542617,0.003960593374248034
c2y~nonlin,final,22,0.054423012680572924,-0.0070946432687657435,0.021371957314482715
answer,final,24,0.6571340047629444,-0.0056070624406103775,0.5658968752936222
